wgs84(x),wgs84(y),time_series,geometry,status2,ST_NO,NAME_C,NAME_E,ADDR_C,ADDR_E,ADMICODE,TM_X,TM_Y,ELEV,WR_DIST_NO,DEPTID,RV_NO,ST_NO1,REMARKS,LONGITUDE,LATITUDE,STATUS,TRI_NAME,TOWN_ID,SETST_NODA,IP,PORT,IP_SRC,TM_X97,TM_Y97,PERMISTYPE,SETTYPE,UNITTYPE,UNITNAME,USETYPE1,USETYPE2,USETYPE3,USETYPE4,USETYPE5,USETYPE6,ENAME,WNAME,SPECIFICPR,TOWNID,VILLAGE,TRINO2,TRINO3,DAMAREA,ISLIGHTNIN,ISSTEAL,ISDISASTER,LANDSUBSID,OBSITEMS,EQUIPTYPE,RAINPACKCN,ISFENCE,SPACE,RAINMOUTH,ISRT,TRANSSEQ1,TRANSSEQ2,ISCOLLECTI,COLLECTION,ISCHECK,NOTCHCEKRE,TRANSTYPEW,TRANSTYPEC,TRANSTYPET,OBSTYPE,NORMALOBST,SHORTOBSTY,SHORTOBSRE,SHORTOBSPL,SHORTOBSOT,SHORTOBS_S,PAUSEOBSRE,ISREPLACE,REPLACE_ST,PAUSEDATE,NEXTOBSDAT,OBSREMARKS,ISSOLAR,ISLOCALCAL,SUN_W,SUN_CNT,ISSUNSHINE,ISCOVER,SD,DRIVEDISTA,WALKDISTAN,MAINTAINCY,SOLARREMAR,STAFFOPERA,STAFFCOMPI,STNAME_E,NOTCHECKOT,CANCELNO,U_NO,X_84,Y_84
121.696672,25.078985,false,Point,現存,01B030,五堵,WU DU,基隆市七堵區堵北里,"Qidu Dist., Keelung City",16,319447.5,2774911.4,16.0,10,10,1140,301230,NULL,"121°41'48""","25°4'44""",NULL,基隆河,1001702,NULL,NULL,NULL,NULL,320278.2,2774707.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1001702,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自防災中心介接,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,250,WU DU,NULL,NULL,8,NULL,NULL
121.071413,24.82942,false,Point,現存,01D310,新埔(1),XINPU 1,新竹縣新埔鎮中正路792號(新埔國中後面體育館),"No.792, Zhongzheng Rd., Xinpu Township, Hsinchu County",19,256388.7,2747090.2,55.0,10,2,1290,1100070,None,"121°4'17""","24°49'46""",NULL,鳳山溪,1000403,00:00.0,010.116.22.014,4828,PROCAL,257218.34,2746885.9,1,1,5,新竹縣立新埔國中,1,1,0,0,0,0,NULL,NULL,NULL,1000403,NULL,129010,None,NULL,3,3,3,0,0,0,1,0,150,100,1,7,1,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,1,0,3,NULL,205,207,XINPU 1,NULL,NULL,8,NULL,NULL
121.705408,24.932337,false,Point,現存,001AE0,大林橋,DA LIN QIAO,新北市坪林區,"Pinglin Dist., New Taipei City",4,320403.0,2758677.0,181.9,10,14,1140,1140H097,None,"121°42'20.0""","24°55'57.0""",NULL,新店溪,6502000,00:00.0,60.251.125.120,NULL,NULL,321244.0,2758468.0,1,1,8,NULL,1,0,1,1,1,1,NULL,NULL,NULL,6502000,NULL,114020,114022,NULL,3,3,3,1,0,0,0,0,NULL,NULL,1,1,1,0,0,1,0,NULL,NULL,以web service介接,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,1,NULL,NULL,1,0,0,0,0,0,NULL,284,284,DA LIN QIAO,NULL,NULL,8,121.7,24.93
121.710345,24.936359,false,Point,現存,01A450,坪林(4),PING LIN -4,新北市坪林區坪林(坪林加油站後山邊),"No.114, Pinglin St., Pinglin Dist., New Taipei City",4,320909.3,2759120.4,200.0,10,10,1140,300540,None,"121°42'37.0""","24°56'11.0""",NULL,淡水河,6502000,NULL,NULL,NULL,NULL,321740.32,2758916.08,NULL,NULL,NULL,NULL,1,1,1,1,1,1,NULL,NULL,NULL,6502000,NULL,None,None,NULL,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,自防災中心介接,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,250,250,PING LIN -4,NULL,NULL,8,121.7,24.93
121.739741,24.329376,false,Point,現存,01U230,大濁水,DA ZHUO SHUI,宜蘭縣南澳鄉澳花村(澳花國小),"Aohua Vil., Nan’Ao Township, Yilan County 272, Taiwan (R.O.C.)",8,324230.0,2691910.0,48.0,10,1,2500,2000060,None,"121°43'52.0""","24°19'51.0""",NULL,和平溪,1000212,00:00.0,010.116.21.003,NULL,TAICAN,325071.0,2691701.0,1,1,5,澳花國小,1,1,0,0,0,0,NULL,NULL,NULL,1000212,澳花村,250010,None,NULL,1,3,3,0,0,0,1,0,150,90,1,1,1,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,3,7,2,NULL,431,202,DA ZHUO SHUI,NULL,NULL,8,121.7,24.33
121.748592,24.829911,false,Point,現存,01U460,五峰,WU FENG,宜蘭縣礁溪鄉大忠村大忠路,"Dazhong Rd., Jiaoxi Township, Yilan County",8,324827.0,2747355.0,83.0,10,1,2570,800010,None,"121°44'22""","24°49'60""",NULL,得子口溪,1000205,00:00.0,010.116.21.004,4804,PROCAL,325668.0,2747146.0,1,0,8,縣管河川,1,1,0,0,0,0,NULL,NULL,NULL,1000205,大忠村,0,0,NULL,1,3,3,0,0,0,1,1,150,90,1,8,3,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,2,4,2,NULL,431,202,WU FENG,NULL,NULL,8,NULL,NULL
121.745564,24.890862,false,Point,現存,01A190,碧湖,BI HU,新北市坪林區石曹里碧湖路7號(左前方),"No.7, Bihu, Pinglin Dist., New Taipei City",4,324494.0,2754099.2,360.0,10,10,1140,300580,None,"121°44'44.0""","24°53'27.0""",NULL,淡水河,6502000,NULL,NULL,NULL,NULL,325324.97,2753895.58,NULL,NULL,NULL,NULL,1,1,1,1,1,1,NULL,NULL,NULL,6502000,NULL,None,None,NULL,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,250,BI HU,NULL,NULL,8,121.7,24.89
121.748915,24.680818,false,Point,現存,01U190,新北城,XIN BEI CHENG,宜蘭縣羅東鎮北成里(五結堤防堤頂),"Beicheng Vil., Luodong Township, Yilan County 265, Taiwan (R.O.C.)",8,324950.0,2730841.0,16.5,10,1,2560,1000051,None,"121°44'56""","24°40'51""",NULL,羅東溪,1000208,00:00.0,010.116.21.012,4812,PROCAL,325791.0,2730632.0,1,2,8,中央管河川,1,1,0,0,0,0,NULL,NULL,NULL,1000208,北成里,256010,256011,NULL,1,3,3,0,0,0,1,0,150,90,1,1,1,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,2,4,2,NULL,431,202,XIN BEI CHENG,NULL,NULL,8,NULL,NULL
121.74928,24.981049,false,Point,現存,01A200,火燒寮,HUO SHAO LIAO,新北市平溪區東勢里番子坑34-2號(民宅頂樓),"No.34-2, Fanzikeng, Pingxi Dist., New Taipei City",4,324813.7,2764092.9,380.0,10,10,1140,301140,NULL,"121°44'57""","24°58'52""",NULL,基隆河,6502400,NULL,NULL,NULL,NULL,325645.29,2763887.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6502400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自防災中心介接,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,250,HUO SHAO LIAO,NULL,NULL,8,NULL,NULL
121.749522,24.425799,false,Point,現存,01U450,樟林,ZHANG LIN,宜蘭縣南澳鄉金洋村(村辦公室屋頂),"Jinyang Vil., Nan’Ao Township, Yilan County 272, Taiwan (R.O.C.)",8,325166.0,2702596.0,160.0,10,1,2510,1800080,None,"121°44'58""","24°25'33""",NULL,南澳南溪,1000212,00:00.0,010.116.21.014,4814,PROCAL,326006.0,2702386.0,1,1,5,金洋國小,1,1,0,0,0,0,NULL,NULL,NULL,1000212,金洋村,251010,None,NULL,1,3,3,0,0,0,1,0,150,90,1,1,1,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,3,6,2,NULL,431,202,ZHANG LIN,NULL,NULL,8,NULL,NULL
121.752058,24.624944,false,Point,現存,01U120,新寮(1),XIN LIAO-1,宜蘭縣冬山鄉中山村中山路126號,"No.126, Zhongshan Rd., Dongshan Township, Yilan County 269, Taiwan (R.O.C.)",8,325302.0,2724654.0,60.0,10,1,2550,1200010,None,"121°45'7""","24°37'30""",NULL,冬山河,1000208,00:00.0,010.116.21.013,4813,PROCAL,326143.0,2724445.0,1,2,8,縣管河川,1,1,0,0,0,0,NULL,NULL,NULL,1000208,中山村,None,None,NULL,1,3,3,0,0,0,1,1,150,90,1,8,3,1,4,1,0,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,2,6,2,NULL,431,202,XIN LIAO-1,NULL,NULL,8,NULL,NULL
121.777327,24.449376,false,Point,現存,01U470,武塔,WU TA,宜蘭縣南澳鄉武塔村新溪路4號(屋頂),"No.4, Xinxi Rd., Nan’Ao Township, Yilan County",8,327970.0,2705222.0,32.0,10,1,2510,1800100,None,"121°46'38.0""","24°26'58.0""",NULL,大南澳溪,1000212,00:00.0,010.116.21.008,4808,PROCAL,328811.0,2705013.0,1,1,6,武塔派出所,1,1,0,0,0,0,NULL,NULL,NULL,1000212,武塔村,251010,None,NULL,1,3,3,0,0,0,1,0,150,90,1,1,1,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,2,4,2,NULL,431,202,WU TA,NULL,NULL,8,121.7,24.44
121.768996,24.961769,false,Point,現存,001AE2,思源橋,SI YUAN QIAO,新北市坪林區,"Pinglin Dist., New Taipei City",4,326808.0,2761972.0,269.4,10,14,1140,1140H099,None,"121°46'8.0""","24°57'43.0""",NULL,新店溪,6502000,00:00.0,60.251.45.114,NULL,NULL,327648.0,2761763.0,0,0,3,NULL,1,0,1,1,1,1,NULL,NULL,NULL,6502000,NULL,114020,114022,NULL,2,1,2,1,0,0,0,NULL,NULL,NULL,1,1,1,1,4,1,NULL,NULL,NULL,以web service介接,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,1,0,NULL,3,NULL,NULL,NULL,284,284,SI YUAN QIAO,NULL,NULL,8,121.7,24.96
121.784075,24.635624,false,Point,現存,01U130,冬山,DONG SHAN,宜蘭縣冬山鄉冬山村(水利會冬山工作站),"Dongshan Vil., Dongshan Township, Yilan County 269, Taiwan (R.O.C.)",8,328537.0,2725855.0,5.0,10,1,2550,1200040,None,"121°47'2""","24°38'8""",NULL,冬山河,1000208,00:00.0,010.116.21.006,4806,PROCAL,329378.0,2725646.0,1,1,8,冬山水利工作站,1,1,0,0,0,0,NULL,NULL,NULL,1000208,冬山村,None,None,NULL,1,3,3,0,0,0,1,0,150,90,1,1,1,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,2,4,2,NULL,431,202,DONG SHAN,NULL,NULL,8,NULL,NULL
121.803327,25.110328,false,Point,現存,01A380,瑞芳(2),RUI FANG -2,新北市瑞芳區龍山里瑞芳街60號(瑞芳高工莊敬樓屋板上),"No.60, Ruifang St., Ruifang Dist., New Taipei City",4,330186.2,2778442.8,101.0,10,10,1140,301160,NULL,"121°48'12""","25°6'37""",NULL,基隆河,6501200,NULL,NULL,NULL,NULL,331016.94,2778238.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6501200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自防災中心介接,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,250,RUI FANG -2,NULL,NULL,8,NULL,NULL
121.820605,25.059488,false,Point,現存,O1AF9,三貂嶺,SAN DIAO LING,新北市瑞芳區魚寮路底三貂嶺火車站旁,"Yuliao Rd., Ruifang Dist., New Taipei City",4,331962.2,2772822.0,118.0,10,10,1140,300161,NULL,"121°49'14""","25°3'34""",NULL,NULL,6501200,NULL,NULL,NULL,NULL,332793.8,2772617.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6501200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,250,SAN DIAO LING,NULL,NULL,8,NULL,NULL
121.832634,25.029298,false,Point,現存,O1AH2,上林國小,SHANG LIN GUO XIAO,新北市雙溪區上林里內平林60號,"No.60, Neipinglin, Shuangxi Dist., New Taipei City",4,333187.0,2769490.0,71.0,10,1,2620,2620002,None,"121°49'57.0""","25°1'46.0""",NULL,NULL,6502500,00:00.0,010.116.21.001,4801,PROCAL,334028.0,2769281.0,1,1,5,上林國小,1,1,0,0,0,0,NULL,NULL,NULL,6502500,上林村,None,None,NULL,1,3,3,0,0,0,0,0,NULL,NULL,1,1,1,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,100,1,1,0,1,3,7,2,NULL,431,202,SHANG LIN GUO XIAO,NULL,NULL,8,121.8,25.02
121.086733,22.898514,false,Point,現存,O1S12,鹿鳴橋,LU MING QIAO,臺東縣鹿野鄉鹿鳴村7號(原水文觀測站),"No. 7,Luming Village,Luye Township,Taitung County .",5,258057.46,2533256.74,195.0,40,8,2200,4000340,None,"121°5'12.2""","22°53'54.6""",NULL,新武呂溪,1001405,00:00.0,010.116.28.005,4915,PROCAL,258897.83,2533047.98,NULL,NULL,NULL,原水文觀測站,0,0,0,0,0,0,NULL,NULL,NULL,1001405,鹿鳴村,220010,None,NULL,2,1,2,0,0,0,1,1,130,0,1,7,8,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,1,9,3,NULL,241,478,LU MING QIAO,NULL,NULL,8,121,22.89
121.88762,24.985737,false,Point,現存,O1AH3,吉林國小,JI LIN GUO XIAO,新北市貢寮區吉林里內寮街55號,"No.55, Neiliao St., Gongliao Dist., New Taipei City",4,338768.0,2764700.0,174.0,10,1,2620,2620001,None,"121°53'15.4""","24°59'8.7""",NULL,雙溪,6502600,00:00.0,010.116.21.007,4807,PROCAL,339609.0,2764491.0,1,0,5,吉林國小,1,1,0,0,0,0,NULL,NULL,NULL,6502600,吉林村,None,None,NULL,1,3,3,0,0,0,0,0,NULL,NULL,1,1,1,1,4,1,0,1,None,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,100,1,1,0,1,3,7,2,NULL,431,202,JI LIN GUO XIAO,NULL,NULL,8,121.8,24.98
121.103525,24.57312,false,Point,現存,01D110,清泉,QINGGUAN,新竹縣五峰鄉桃山村16鄰277號(清泉派出所宿舍),"No.277, Neighborhood16 ,Taoshan Vil., Wufeng Township, Hsinchu County",19,259655.8,2718705.8,560.0,10,2,1300,1300040,None,"121°6'13""","24°34'23""",NULL,上坪溪,1000413,00:00.0,010.116.22.013,4827,PROCAL,260485.64,2718500.89,1,1,6,新竹縣警察局竹東分局清泉派出所,1,1,0,0,0,0,NULL,NULL,NULL,1000413,桃山村,130010,130011,NULL,3,3,3,0,0,0,1,0,150,100,1,7,1,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,0,3,0,3,NULL,205,207,QINGGUAN,NULL,NULL,8,NULL,NULL
121.115341,22.969735,false,Point,現存,01S130,武陵,WU LING,臺東縣延平鄉明野路16號(武陵國小),"Wuling Village,Yanping Township,Taitung County .",5,260998.5,2541143.7,288.0,40,8,2200,4000210,None,"121°6'55.0""","22°58'11.0""",NULL,新武呂溪,1001413,00:00.0,010.116.28.006,4916,PROCAL,261826.56,2540936.46,1,0,5,武陵國小,0,0,0,0,0,0,NULL,NULL,NULL,1001413,武陵村,220010,None,NULL,2,1,2,0,0,0,1,1,90,0,1,7,8,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,2,9,3,NULL,241,478,WU LING,NULL,NULL,8,121.1,22.96
121.125613,23.132447,false,Point,現存,01S440,新武(3),XIN WU-3,臺東縣海端鄉海瑞村新武呂5號(初來國小新武分校),"No. 1,Xinwu Village,Haiduan Township,Taitung County .",5,262023.93,2559163.93,465.0,40,8,2200,4000075,TEL:089-931568,"121°7'32.2""","23°7'56.8""",NULL,新武呂溪,1001412,00:00.0,010.116.28.007,4917,PROCAL,262864.29,2558955.03,1,1,5,初來國小新武分校,0,0,0,0,0,0,NULL,NULL,NULL,1001412,海端村,220010,None,NULL,2,1,2,0,0,0,1,0,135,0,1,7,8,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,3,9,3,NULL,241,478,XIN WU-3,NULL,NULL,8,121.1,23.13
121.139028,22.838667,false,Point,現存,O1S65,利吉國小,LI JI GUO XIAO,臺東縣卑南鄉利吉村環山路10鄰12號(利吉國小),"No. 12,Neighborhood 10,Huanshan Rd.,Liji Village,Beinan Township,Taitung County 95492.",5,263440.57,2526632.86,130.0,40,8,2200,2200058,None,"121°8'20""","22°50'19""",NULL,NULL,1001404,00:00.0,10.116.28.1,4878,PROCAL,264268.95,2526425.11,1,1,5,利吉國小建築物頂樓,0,1,0,0,0,0,NULL,NULL,NULL,1001404,利吉村,220010,None,NULL,0,0,0,0,0,0,0,0,NULL,NULL,1,1,1,0,0,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,75,1,1,0,0,0,0,0,NULL,241,478,LI JI GUO XIAO,NULL,NULL,8,NULL,NULL
121.148051,24.625285,false,Point,現存,01D100,太閣南,TAIGENAN,新竹縣五峰鄉竹林村羅山15號(竹林國小分校後邊),"No.15,Luoshan, Zhulin Vil. , Wufeng Township, Hsinchu County",19,264159.4,2724487.3,940.0,10,2,1300,1300090,None,"121°8'53""","24°37'31""",NULL,上坪溪,1000413,00:00.0,010.116.22.020,NULL,TAICAN,264989.28,2724282.54,1,0,5,NULL,1,1,0,0,0,0,NULL,NULL,NULL,1000413,竹林村,130010,130011,NULL,0,2,1,0,0,0,1,1,250,100,1,7,1,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,3,0,3,NULL,205,207,TAIGENAN,NULL,NULL,8,NULL,NULL
121.158654,22.753492,false,Point,現存,01S610,台東(7),TAI DONG-7,臺東縣臺東市寶桑路24號(第八河川局),"No. 24,Baosang Rd., Taitung City, Taitung County",5,265464.8,2517203.0,31.0,40,8,2200,4000411,None,"121°9'31.0""","22°45'13.0""",NULL,新武呂溪,1001401,00:00.0,010.116.28.003,4913,PROCAL,266293.35,2516995.67,1,1,8,八河局,0,0,0,0,0,0,NULL,NULL,NULL,1001401,建國里,220010,None,NULL,2,1,2,0,0,0,1,0,120,0,1,7,8,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,0,9,3,NULL,241,478,TAI DONG-7,NULL,NULL,8,121.1,22.75
120.127656,23.216734,false,Point,現存,C0X280,將軍,Jiangjun,臺南市將軍區將貴里58號(將軍國小),NULL,6,159885.73,2568756.45,22.0,30,99,NULL,NULL,NULL,"120°07'39.56""","23°13'00.24""",NULL,NULL,6701600,00:00.0,NULL,NULL,NULL,160715.01,2568550.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6701600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jiangjun,NULL,NULL,15,NULL,NULL
120.145722,23.460653,false,Point,現存,C0M710,東石,Dongshi,嘉義縣東石鄉東石村3號(東石鄉公所),NULL,21,161894.56,2595758.73,15.0,30,99,NULL,NULL,NULL,"120°08'44.60""","23°27'38.35""",NULL,NULL,1001009,00:00.0,NULL,NULL,NULL,162723.81,2595553.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1001009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dongshi,NULL,NULL,15,NULL,NULL
120.159667,23.382611,false,Point,現存,C0M750,布袋,Budai,嘉義縣布袋鎮龍江里2-2號(布袋消防分隊),NULL,21,163268.86,2587107.42,10.0,30,99,NULL,NULL,NULL,"120°09'34.80""","23°22'57.40""",NULL,NULL,1001003,00:00.0,NULL,NULL,NULL,164098.11,2586901.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1001003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Budai,NULL,NULL,15,NULL,NULL
120.174072,23.2321,false,Point,現存,C0X220,學甲,Xuejia,臺南市學甲區華宗路313號(學甲區公所),NULL,6,164646.44,2570430.47,26.0,30,99,NULL,NULL,NULL,"120°10'26.66""","23°13'55.56""",NULL,NULL,6701300,00:00.0,NULL,NULL,NULL,165475.69,2570224.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6701300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Xuejia,NULL,NULL,15,NULL,NULL
120.189422,23.703283,false,Point,現存,C0K530,臺西,Taixi,雲林縣台西鄉中山路110巷38號(臺西消防分隊),NULL,17,166511.45,2622604.03,12.0,20,99,NULL,NULL,NULL,"120°11'21.92""","23°42'11.82""",NULL,NULL,1000916,00:00.0,NULL,NULL,NULL,167340.67,2622398.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000916,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Taixi,NULL,NULL,15,NULL,NULL
120.230928,23.436364,false,Point,現存,C0M650,朴子,Puzi,嘉義縣朴子市竹村里36號(竹村國小),NULL,21,170585.52,2593019.71,20.0,30,99,NULL,NULL,NULL,"120°13'51.34""","23°26'10.91""",NULL,NULL,1001002,00:00.0,NULL,NULL,NULL,171414.74,2592814.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1001002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Puzi,NULL,NULL,15,NULL,NULL
120.237839,23.574658,false,Point,現存,C0K510,水林,Shuilin,雲林縣水林鄉水北村水林路12號(水林鄉公所),NULL,17,171373.01,2608331.69,10.0,20,99,NULL,NULL,NULL,"120°14'16.22""","23°34'28.77""",NULL,NULL,1000920,00:00.0,NULL,NULL,NULL,172202.22,2608126.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shuilin,NULL,NULL,15,NULL,NULL
